business_id,business_overall_stars,business_name,user_name,version,review_stars,text
,1.8,Philips Hue,Patrick2909,2,1,"Ihr habt der anderen App die Farbe genommen, diese App mŸsste farblos sein! Sehr schlecht, es gibt keine M_glichkeit mehr in Szenen mehrere Lampen zuzuordnen die RaumŸbergreifend sind! Und man kann leider auch keine R_ume mit doppelten Lampen aus anderen R_umen erstellen, dann werden die Lampen in einem anderen Raum entfernt! Wenn ich dann mal eine Szene erstellt habe ist es mir ein R_tsel warum ich keine Farben mehr ausw_hlen kann, sondern nur Zufallswiedergabe! Was ich mir mal wŸnschen wŸrde das man auch mal mehrere Lampen zu einer Lampe verknŸpfen k_nnte, habe eine Pendelleuchte mit 3 Lampen, ohne Szene in der alten App ist es schwer die richtige Farbe auszuw_hlen und sehr mŸhsam die Helligkeit bei allen gleich zu stellen! Schade das war nichts Hauptfunktionen wurden entfernt und vieles wirkt undurchdacht! Frage mich wirklich warum so eine App als Sensation angepriesen wurde und die vermeintlichen Beta Tester sowas nicht bem_ngeln! Besser w_re es bei der alten App einfach die Raumaufteilung noch zus_tzlich hinzuzufŸgen und alle Funktionen so zu lassen ! Ich schreibe nur Ÿber die App, bin wirklich von den Lampen sehr begeistert! Vielleicht unternimmt Philips ja noch was bei der neuen App da viele nicht gerade positive Bewertungen abgeben ! Viele bem_ngeln die gleichen Probleme !"
,1.8,Philips Hue,G-Knight,2,1,"Hat weniger Funktionen als die alte Hue App (z. B. Multiroom-Szenen nicht m_glich, keine Auswahl eigener Szenen bei geobasierten Funktionen etc), dafŸr aber umst_ndlicher zu bedienen. 
Danach hat es mich 3 Stunden gekostet, wieder zur altern App zu wechseln inkl Neueinrichtung und RŸcksetzung von Homekit, damit Siri wieder nutzbar wird, was das komplette aus- und einloggen des iCloud-Accounts mit Neusynchronisation der Daten bedingte. 
Solch einen tollen Freitagabend hatte ich noch nie. Eine Freude!"
,1.8,Philips Hue,Billy70,2,4,"ENDLICH mit Support zum RŸcksetzen der Siri-Sprachsteuerung! __
Auch sonst eine gelungene Weiterentwicklung. OK, etwas gew_hnungsbedŸrftig aber sehr schick.
Nur: es sieht aus als wurden die Ausschalttimer vergessen! _ €rgerlich!"
,1.8,Philips Hue,JarJarThomas,2,2,Dumm ich habe die watch App gerne genutzt aber das geht mit der neuen nicht mehr
,1.8,Philips Hue,thielleon1,2,1,Ich m_chte mehr M_glichkeiten bei den Szenen!
,1.8,Philips Hue,monti99,2,1,Unglaublich...
,1.8,Philips Hue,DuckiAw12,2,2,"Leider kann man in der neuen App nur noch jede Lampe einzeln steuern, aber nicht mehr wie in der alten App mehrere Lampen ausw_hlen und auf einmal die Helligkeit und Farbe _ndern.
Was an den Routinen nun neu ist begreife ich auch nicht, ist fŸr mich das gleiche wie die Alarme und Timer in der alten App.
Werde weiterhin die alte App nutzen."
,1.8,Philips Hue,S11m00n,2,2,"FŸr den Anfang ist die App sicher ein guter Neustart. Es sollten nur Zeitnah die alten Funktionen (iPad & Applewatch Support) nachgeliefert werden. Die sch_nste App bringt leider nichts, wenn sie nicht die n_tigen Funktionen bietet."
,1.8,Philips Hue,Steve0815,2,1,"... †ber das Widget lassen sich die Lampen zwar ein, aber nicht ausschalten. 
Um die Farbe zu wechseln muss man 5x drŸcken bis man im richtigen MenŸ ist. Auch sonst umst_ndlich in der Bedienung- werde lieber die alte App weiterverwenden."
,1.8,Philips Hue,Wieser84,2,2,"Die neue app ist sch_ner als die gen 1 aber wirklich gut oder durchdacht ist sie immer noch nicht.
Wie jedes update nur eine Enteuschung."
,1.8,Philips Hue,app_checker,2,1,Was soll der Mist? Das nennt ihr Fortschritt indem ihr nur noch iPhone unterstŸtzt????
,1.8,Philips Hue,muEcke73,2,2,"Optisch OK, aber wo ist die Apple Watch UnterstŸtzung? Mehrere Lampen gleich einstellen nicht m_glich."
,1.8,Philips Hue,Artjom,2,2,...leider nutzt mir die neue Funktion der Raumeinstellung nichts da ich leider keine raumŸbergreifenden Szenen erstellen kann.
,1.8,Philips Hue,WonkoTheVerySane,2,2,"Nachdem ich die neue Version mit Vorfreude installiert habe, musste ich leider feststellen, dass 
1. die Benutzeroberfl_che nicht besonders intuitiv ist. Zum Beispiel bin ich nur durch Zufall darauf gekommen, wie man zu den ""Scenes"" gelangt. 
2. die App-Version nicht besonders robust ist. So stŸrzt sie beispielsweise beim editieren von Scenes ab, oder das einloggen auf den myhue Account klappt nicht immer. 
3. ersetzt es leider nicht wie erhofft die separate App ""Hue Sunset"" da sich keine Aktion an die Sonnenaufgangs- bzw -untergangszeit binden l_sst. 
4. immer noch nicht bei Philips bemerkt worden ist, dass es manche Haushalte mit mehr als einer Person gibt in Bezug auf geofencing und die ""Coming home"" / ""Leaving home"" Funktion. 
App schlussendlich gel_scht und wieder zur 1. Generation zurŸck gekehrt in der Hoffnung auf Besserung."
,1.8,Philips Hue,taptoplay.de,2,1,"With the new Hue app Philips breaks with everything which made Hue great:
The new rooms concept forces you to group your lamps into rooms, a lamp cannot be added into several rooms and a scene can only be added to a room. Say goodbye to scenes which change lamps in multiple rooms!
Say goodbye to scenes which only control 2 out of 3 lamps of a room.
Say goodbye to manually select a color for each lamp from a picture. Now it tries to guess the colors and you have to press a button over and over again until it matches what you want to see."
,1.8,Philips Hue,Mumpff,2,2,"Man k_nnte meinen, dass die Programmier nun genug Erfahrung mit der miesen ersten Version gesammelt haben. Positive Ans_tze lassen sich erkennen, aber ""gut"" geht anders! Und dann l_sst man einfach bereits eingefŸhrte Funktionen unter den Tisch fallen: wo ist die zeitversetzte Zufalls-Ein/ausschaltfunktion hin? Hat wohl nicht mehr ins neue UI gepasst. Wie w_rs mit automatischer Schaltung je nach Sonnenstand? Bin sehr entt_uscht!"
,1.8,Philips Hue,Coco_Banana,2,2,Interface soign_e mais c'est n perd en ergonomie. Je reste sur la G_n_ration 1...
,1.8,Philips Hue,scarredeye,2,1,"Bug widget ""ce widget ne contient pas de pièces...""
Où sont les sc_narios de la version pr_c_dente qu'il a fallu passer des heures ˆ configurer ?!!!!
Comment se synchronisent entre plusieurs appareils tous les widgets des configurations de pièces que l'on doit recr_er????
Où est la version iPad ?!!!!
Interface incompr_hensible !!!!"
,1.8,Philips Hue,Luc Potage,2,1,Je n'arrive pas ˆ activer le contr™le vocal Siri sur deux iPhone pour un même pontÉ Pas très pratique quand on vit ˆ plusieurs.
,1.8,Philips Hue,Syberkats,2,1,"Encore moins de possibilit_s !! impossible pour moi de faire une configuration dans la même pièce soit les 4 ampoules ou rien avec l interrupteur !
Pas possible d allumer,d une simple action deux configurations diff_rentes dans la même pièce ??"
,1.8,Philips Hue,TanKoo,2,2,"-Pas de synchronisation des sc_narios avec my hue.
-les widgets ne marchent pas/plus.
-oblig_ de simuler plusieurs pièces pour une même lampe pour d_finir des sc_narios diff_rents."
,1.8,Philips Hue,Varlet Max,2,2,"La gestion des diffèrents espaces est g_nial, Siri est super, l'application est jolie  mais ...
Comment se fait-il qu'on ne puisse plus s_lectionner chaque lumière pour cr_er un sc_nario depuis une photo afin de choisir tel lampe tel couleur et tel luminosit_ par rapport ˆ la photo 
Il n'y a plus que Shuffle ...
Plus de notification de gardiennage ..."
,1.8,Philips Hue,Matt-BCN,2,2,On ne peut pas transf_rer la configuration des t_l_commandes ni les sc_narios de la pr_c_dente app : il faut tout refaire. Un peu dommage tt de même !
,1.8,Philips Hue,Kafy28,2,4,"J'avais très mal not_ l'appli après l'avoir essay_ 20 min et desinstall_e. 
Je l'ai ressay_ et finalement tous les d_fauts que j'avais relev_ venaient que je ne savais pas l'utiliser. 
Il reste quelques d_fauts mais dans l'ensemble l'appli est bien conçue et s'avère très pratique. 
Le plus gros manque serait qu'il n'est pas possible de grouper les lampes pour choisir une couleur commune ou les commander ensemble. 
Ex : dans le salon, modifier que les lampes ˆ proximit_ du canap_. 
‚a serait plus utile que le groupement par pièce qui ne me semble pas le plus judicieux."
,1.8,Philips Hue,ChrisJohnGK23,2,1,"Pas de support de l'Apple Watch, pas de notifications pour le gardiennage, pas accès au sc_nario directement, pas possible de personnaliser la couleur pour chaque ampoule, etc. Cette première version est un d_sastre !"
,1.8,Philips Hue,Prolot,2,1,"L'ajout de la gestion des pièces n'est pas mal et l'interface est plaisante a l'Ïil, mais cela s'arrête lˆ !
-la navigation n'est pas claire du tout, j'ai eu du mal ˆ trouver comment changer de sc_nario. 
-nos anciens sc_narios ont disparu
-impossible de choisir la couleur de chaque lampe, c'est l'application qui s'en charge ˆ notre grand malheur 
-Le % de luminosit_ n'est pas m_moris_ par l'application ainsi vous devrez le corriger ˆ chaque fois
-Siri toujours aux fraises, l'application nous demande bien de dire ""effectuer [nom de la scène]"" et pourtant Siri ne nous propose qu'une recherche internet, il faut remplacer ""effectuer"" par ""activer"", un comble que cette erreur n'ai toujours pas _t_ corrig_e.
-aucune application Apple Watch donc soit vous courrez vers votre t_l_phone, soit vous hurlez en esp_rant faire r_agir Siri soit vous vous habituez au noir. 
-la cr_ation de widget est très confuse"
,1.8,Philips Hue,Frikz69,2,1,"Plus de gestion de groupe de lampes, on se paluche tout ˆ la main. 
Les sc_narios sont très mal g_r_s. 
L'application est dans un d_sordre total vis ˆ vis de l'ancienne app. 
Je ne met jamais 1 _toile mais lˆ pas le choix. 
Faites quelques choses s'il vous pla”t... 
Le design sympa ne remplace pas les problèmes fonctionnels..."
,1.8,Philips Hue,Nenrokit,2,3,"Jolie appli, la gestion par pièce est bien, le design est sympa, le r_glage de la luminosit_ est pratique, MAIS :
- pas de version ipad (ou paysage)
- pas assez de sc_narios inclus
- on voudrait des effets dynamiques (bougie etc)
- plus de possibilit_ de s_lectionner les lumières d'un sc_nario autrement qu'avec shuffle
- ne pourriez vous pas inclure la synchro musiqu/tv ?"
,1.8,Philips Hue,Dustydoz,2,3,"Très bien la gestion par pièces!!
Mais il manque :
-LA RƒCUPƒRATION DES ANCIENS SCƒNARIOS 
-la possibilit_ de choisir les couleurs soit meme pour les sc_narios
 
-l'application iPad 
-la compatibilit_ avec l'Apple watch"
,1.8,Philips Hue,naussac,2,2,Un peu de plus beaucoup de moins
,1.8,Philips Hue,oMarco.Polo,2,1,"De nombreux sc_narios de lÕancienne application ne sont plus pr_sents. Et cÕest dommage car ceux existants dans cette application jouent sur des couleurs très vives, donc peu int_ressants.
De même pour les photos, on ne peut plus d_placer le curseur de chaque lampe pour la personnaliser. 
Dommage, car quelques am_liorations sympathiques."
,1.8,Philips Hue,Ramus,2,2,"Cette nouvelle application est très sympa niveau design, de nouveaux _l_ments pour g_rer des groupes de lumière sont apparus (enfin!) mais l'application n'est pour autant pas fini! Il y a encore beaucoup de beug et des _l_ments importants de l'ancienne version ne sont plus pr_sents. Cette application n'aurait pas d_ sortir si t™t, les nouveaut_s propos_es sont bonne mais pas au point. Un petit didacticiel au d_but aurait aussi _t_ le bienvenu pour expliquer les changements..."
,1.8,Philips Hue,Arkahell,2,2,"Belle ergonomie mais beaucoup moins complète sur la Gen 1, aussi on perd la possibilit_ de cr_er ses propres sc_narios ˆ partie d'une photo ou palette de couleurs, gros problème! Personnellement je conserve la Gen 1. Dommage."
,1.8,Philips Hue,richardinparis1,2,1,Pas de r_ponse quand on appuie sur le bouton du bridge pendant la configuration. Help !
,1.8,Philips Hue,Ændji,2,4,"Alors d_jˆ, merci ˆ vous, elle a l'air carr_ment d_mente, le seul point n_gatif que j'ai ˆ dire, je m'attendais ˆ une nouvelle ic™ne plus ""minimaliste"" ou alors justement ˆ ce que la nouvelle ic™ne de l'ancienne app (gen1) soit celle de la gen 2, je la trouve bien plus jolie et se fond mieux dans les d_cors, je baisse la note parce que l'app contient quelques bugs, mais je commence ˆ m'y habituer ! :)"
,1.8,Philips Hue,Videren,2,3,I only get the 1x/2x option when using this app on the iPad.
,1.8,Philips Hue,dellhem,2,3,"Neat and intuitive design. Everything is better than the old app, except that you have forgotten to add the toogle feature in the widget. Right now we can only turn our lights on, or use a separate off widget button."
,1.8,Philips Hue,xazac,2,1,"Avete tolto il supporto ad iPad, mi aspetto almeno che col prossimo aggiornamento mettiate quantomeno il supporto alla risoluzione del display di iPad Pro."
,1.8,Philips Hue,Pabloitaly28,2,2,"Il design della app _ molto bella per˜ philips non dovrebbe rilasciare una app con meno funzioni di quella precedente... Manca la integrazione Apple watch e iPad, non sono riuscito a modificare il colore delle luci con 2 lampade (stesso colore-gruppo) e molto importante le scene non devono per forza partire da una foto!!!!"
,1.8,Philips Hue,Gadget Adept,2,2,"What about Apple Watch support, movie sync as advertised, scenes transfer from first generation app?
Prettier then the first gen but not complete."
,1.8,Philips Hue,RichiN,2,1,"Ziemlich entt_uschend die 2.0er Hue App. Eigentlich nur die alte App in neuem Gewand mit weniger Funktionen (wo ist zB der manuelle Timer hingekommen?).
Die App ist nicht wirklich intuitiver geworden, die Bedienung nicht einfacher. Es fehlen nach wie vor grundlegende Funktionen wie der klassische, simple Farbwechsler.
Und: keine Apple Watch & iPad UnterstŸtzung, das hatte sogar die alte App. Philips, ernsthaft?
FŸr das teure Hue System h_tte man sich wirklich mehr erwarten dŸrfen. Eine Entt_uschung."
,1.8,Philips Hue,canonman,2,5,"Siri control is better now for rooms too, just taking a little while to get used too"
,1.8,Philips Hue,H1tor1,2,1,"Yay you can create rooms. And then you realise EVERYTHING else is gone. You can't create multi room scenes, or scenes for all lights, Apple Watch support now gone, iPad version gone. I used to be able to set scenes to affect all lights at different times of the day with alarms. But now as multi-room/all room scenes are gone I can't. And still terrible UX. After 3 years and lots of money from their customers you would think Philips would release an app that respects their customers. Sadly not..."
,1.8,Philips Hue,Bradders0601,2,1,"All the useful stuff like timer, custom scenes, and a quick way to switch between scenes has all been removed. Were Philips smoking something when they created this app?"
,1.8,Philips Hue,AlexSweeting,2,1,"Switched straight back to Gen 1. 
Why did you remove the ability to make custom scenes or sync existing scenes?
Why does the widget only let me turn ON lights? 
Why can I not programme a dimmer to control particular lights now? Why do I have to control an entire room?! I didn't before. 
Where is the Apple Watch app? Bring that back!
Come on guys. You had some great features on the Gen 1 app but you have decided they weren't worth keeping for some reason! 
One positive though. The interface is nicer."
,1.8,Philips Hue,CowsOfOurPlanet,2,2,"This is described as 'much anticipated' by Philips and given the negative reviews for its predecessor I imagine it was. This leads me to wonder why Philips haven't made more of a effort to redeem themselves with this one.
Yes, it's a bit prettier and does rooms (something that 3rd party apps have been doing for years) but Watch, iPad and Living Colors support have all gone!
I honestly don't know what Philips were thinking, other than how they could release an 'update' with as little effort as they thought they could get away with."
,1.8,Philips Hue,Gadgets4life,2,1,There are some good new features but to make things work correct especially Siri you need to start again and reset the hub. Siri still doesn't work right and now my complex scenes that controlled the whole house are unachievable with this app. Plus all the work you do has to be on the small screen as they haven't released iPad version. Shouldn't have updated as everything was working so well. If you don't want to spend loads of time starting again then don't bother because you will end up with less flexibility than the old app but with a nicer looking interface!
,1.8,Philips Hue,Brudermike,2,1,This seems like a huge step backwards.
,1.8,Philips Hue,Suzi4Tom,2,2,So 4 lights limit for quick response yet there are third party apps that allow scenes of more. But if I got this right because of widgets limited also to 4 lights you can no longer have a widget to turn off all the lights meaning I have to keep the first app installed to do this ?! Completely random. Sticking to iconnecthue for now.
,1.8,Philips Hue,tt_drj,2,2,This app cannot connect to my (gen 2 HomeKit) bridge unless I'm on my home wifi. When away from the wifi network it shows a connecting banner and then 'no bridge connection'. This is a fundamental feature that now doesn't work for me. Gen 1 app always works (and still does) when away from home.
,1.8,Philips Hue,WebMonkeyWatts,2,1,The only thing better about this new app is the design. Usability and features is a massive step backwards. The rooms feature is nice but the key feature (colours) is all hidden away and difficult to use. Keeping the old app until this one is updated.
,1.8,Philips Hue,StuartMarshall,2,1,"No iPad support, badly thought out and poorly implemented.
Version 1 lives on."
,1.8,Philips Hue,Matt Lee B,2,3,"I do like the new concepts that this new iteration of the app introduces, but it does seem 'featureless' compared to the first app. And the app seems to crash for me at times when changing the brightness of a scene by circling the circle. It seems like the app has been released before it's ready. A little disappointing."
,1.8,Philips Hue,sirgromit,2,1,"This app is functionality limited compared to the previous app. A disastrous launch for ""Gen 2"". I cannot foresee myself nor anyone in my family going to the trouble of dealing with the many limitations in this version."
,1.8,Philips Hue,First Raider,2,1,"Surprisingly bad update from Philips on their Hue lights software, a successor they were supposedly working on for quite a while now. There is no import function so if you want to use only this app, get ready to manually recreate all your previous setting/scenes. The addition of rooms is an improvement but now everything only functions by room instead of allowing the option to use certain bulbs from different rooms (like turning off the lights in one room and simultaneously turning them on in another or turning on the lights in more than one location.) Plus the emphasis on photo-based colors (mostly a novelty at best) is still there. And in case you want to have multiple bulbs in one room with the same color, good luck getting all of them to match correctly, the method for choosing color is even worse. But at least it's easier now to gauge their intensity. Overall, Philips once again demonstrates a knack for excellent hardware and absolutely terrible (and clueless) software."
,1.8,Philips Hue,Ddach431,2,1,"So all my old scenes are gone. Fine. Annoying and unnecessary but fine. Scene sharing is apparently gone so now everyone in the house needs to reconfigure from scratchÉ great. No more Apple Watch app, huh. Not like the old one worked well or anything anyway. Why are we hemorrhaging all the features that make automation and syncing easy? ThatÕs the whole reason I bought this product and now I have to reinvest a whole bunch of time setting it up from scratch in preparation for the next breaking update. Meh."
,1.8,Philips Hue,mattware515,2,1,"What the heck, why doesn't this version support iPad, but your ""legacy"" version does?"
,1.8,Philips Hue,KrispE00,2,1,"The interface has been improved. However, removing features is ridiculous. Timers have shifted to routines (which is fine), but fading time maxes out at 30min. It used to be 60min in ""timers"". You can no longer select individual colors in a picture to create a scene.
Missing features are: I cannot group rooms into zones. Similarly, I cannot create a scene with lights that are in different rooms."
,1.8,Philips Hue,Giraffe on Fire,2,3,"Better than the previous app but it still needs better scheduling settings like sunrise or sunset events. Also, where is the native iPad app?"
,1.8,Philips Hue,pfarag,2,1,"No iPad or Apple Watch up, which the previous version had. Very, very disappointing that the app took a large step backwards."
,1.8,Philips Hue,jasontho,2,1,This new app strips all the features away from the old app. How can you make an app and not let the user choose what lights show what colors manually? Isn't that the whole point? This app is complete garbage.
,1.8,Philips Hue,Kinetic,2,1,"Hue took a simple Gen 1 app that needed more functionality and gave us Gen 2...goodbye simplicity, questionable functionality, and loads of needless complexity."
,1.8,Philips Hue,pfarag,2,1,"No iPad support, which is very, very, very disappointing.  To make it even worse, the previous app did have it so this is a major drop in functionality."
,1.8,Philips Hue,HTownChowDown.com,2,5,"The new Hue app has a greatly improved user interface. It groups lights into rooms, which reduces the need for numerous scenes. 
If you have Hue, you need this upgrade."
,1.8,Philips Hue,notactuallyrelevant,2,5,Finally the Hue app considered user experience. After setting the bridge up its just a breeze to control all the lights.
,1.8,Philips Hue,papaporro,2,3,"I just downloaded the app, and it is designed for the iPhone.  Not a universal app.  Need to zoom to 2x and only works in portrait on the iPad.  Already that loses two stars.  I will play around with it and see if it will lose any more."
,1.8,Philips Hue,Mattygunit,2,2,You can't edit scenes or group lights together to pick the same exact color. Don't see the advantage aside from pretty interface.
,1.8,Philips Hue,JetLawyer,2,5,This is what the first app should have been. Much more intuitive and functional.
,1.8,Philips Hue,Jimmy Again,2,4,"The interface is vastly improved. I also like the ability to name rooms. 
I hope for the restoration of the iPad version of the app, as well as Apple Watch. Which are gone. 
Otherwise, this is a big inproveme."
,1.8,Philips Hue,monschad,2,5,Love the new app. Much easier to use and manage different rooms. Excited to see what future updates will hold!
,1.8,Philips Hue,@dlbroussard,2,1,"""Scenes"" replaced with ""Rooms"" and once you assign a light to a ""Room"" you can't assign it to another. I'm just getting started, so maybe I'm missing something, but first impression... this is NOT replacement for Gen 1."
,1.8,Philips Hue,Mr. S. Satrop,2,1,"OK, allow me to start with the update looks fantastic! That was a very welcome upgrade. 
Now for the not so good. Light recipes, where did they go? Looked high and low and I can't find them. 
The lack of being able to individually pic a lightbulb and select the color I want when making a new picture recipe 100% killed this version for me. It makes NO sense not to have this function. 
I'll sit back and wait for that feature to be added back in."
,1.8,Philips Hue,Aebloomfield,2,2,I don't like how you can't set scenes to be a certain brightness by default. The app decides unless you override. Also Siri no longer changes light colors when you ask
,1.8,Philips Hue,TPNDrew,2,1,"If the Gen 1 Hue app was clunky and confusing, this one is so simple that it's unusable. Where are my Gen 1 scenes? Why can't I select my own colors for the Gen 2 scenes? Why do I have to put a single bulb into a room just to be able to use half the functions? Where is the iPad scaling? There are good bits here, much of the UI is easier to use and understand."
,1.8,Philips Hue,gaack,2,1,"It's great they are trying to improve and the interface itself is better. However, a couple of big fails here I am sure they anticipated people complaining about. 
#1: room based control. So now a scene can only control lights assigned to a specific room. See point #2. 
#2: No easy way to port over my gen 1 scenes. Even if I did as they recommend, use gen 1 to activate scene and they save current set up in gen 2, most of my scenes won't fully work because of point #1. My living room is connected to my dining room, hallway and loft. 
#3: Selecting lights based off a picture and being able to move the points around and group them is gone. That was the best feature gen 1 had. It was the one cool that I showed everyone as a brand enthusiast. It was so intuitive, easy and fast. Now, it's random and clunky to adjust if you want to change individual lights after starting with a picture. It doesn't even make sense in gen 2. 
Yes, I can still use gen 1, as long as it's there and supported. But we always want to use the shiny new thing.
The best thing about gen 2 is multiple bridge support."
,1.8,Philips Hue,kennykolour,2,3,Much needed update I like all the improvements EXCEPT the app for Apple Watch was dropped in this update...big loss for me. Other than that I would have given it 5 stars if it was included.
,1.8,Philips Hue,Cls.NWChi,2,1,"What a mess, everything from assigning lights to rooms, to creating scenes is a nightmare.
First off, you need to assign bulbs to rooms, and only one room per bulb. This leads to having to hit multiple buttons to adjust more than room. Annoying, but even worst, choosing a scene randomly assigns bulbs a color from that photo, there is no way to adjust lights individually in a scene.
Not sure what they were thinking with this app, stick to the gen 1 version or a third party app."
,1.8,Philips Hue,iklier,2,2,"While I appreciate that you are attempting to create a better experience compared to the train wreck of a gen1 app; dropping device support out of the gate doesn't inspire much confidence. 
Please add support for iPad (including the iPad Pro) and iOS 9 multitasking."
,1.8,Philips Hue,explorz,2,1,"There is no button dedicated to scenes. That is one of the primary things I go to in my app. In order to get to a scene I have to click on rooms, then click again into a specific room, and then click again into the scenes that are set up only for that room.
It seems scenes cannot incorporate lights from other rooms? This is ridiculous. Editing scenes is a nightmare. I can find no way to add or manipulate lights in a scene. Nor can I change the picture associated with a scene. This app is buggy and badly designed. 
So I decided to delete a scene I had created, and trying to do so fails.  
At least Phillips Hue has been consistent in delivering ridiculously ill-conceived lighting solutions."
,1.8,Philips Hue,interjonas,2,4,This update is excellent over the old app. However where is the Apple Watch app? Please include it soon.
,1.8,Philips Hue,iruletheworld123,2,2,"I love the new design of the app and some of the new features like setting up rooms and easier to use location routines but when this app was released they left out the ability to group your lights together to match a single color when creating a scene. Now when I create a scene my lights don't match the exact same color. Also, I hate sliders. Yeah, they're visually appealing but I prefer accuracy over aesthetics. Either the beta-testers didn't give them good feedback or Phillips dropped the ball here..."
,1.8,Philips Hue,NickFro,2,3,"This is a good start, but we need the Apple Watch app back as well as actual iPad support (as in the gen 1 app). Third parties will fill the void if Philips can't or won't, however."
,1.8,Philips Hue,jake-zilla,2,4,"This app needs some modifications to make it perfect. With that said, there's a lot of good going on here, and I'm really pleased that we're getting a major update to the app. 
First, the Siri controls feel unnatural, and have to be said out very specifically. I want to be able to just tell Siri ""turn off my bedroom lights"" and that's it; done. 
The new scene arrangement is interesting, but I can't seem to manually assign colors to lights when I import a photo. Maybe I've just not figured it out, but it doesn't appear to be there. 
I don't like that I can't edit the relax and bright scenes, or create new ones. I have the old app programmed to go from full bright light to full orange light every even after sundown. 
There's a lot of good here though. The added room separation is great. It's much nicer to look at now. Overall, pretty happy with the direction this app is going."
,1.8,Philips Hue,ccrosby94,2,5,This new app is so much better compared to the previous version (gen 1). I love the fact that we now have rooms - a desperately needed feature that was available in other third party apps. Siri now correctly works for HomeKit functionality. Overall a fantastic update and cannot wait to see additional features added.
,1.8,Philips Hue,Drmm3r01,2,5,This app is significantly better than before. Love how you can now set up lights based on rooms and how there is a master control switch at the top. Definitely makes it easier to use!
,1.8,Philips Hue,Kollik,2,1,I was excited to see that after years of development Philips finally added the support for multiple bridges. Alas short lived happiness as you can't access rooms on different bridges without switching bridges. Seriously Philips... Get a clue!!!
,1.8,Philips Hue,sfobaer,2,1,"In the previous version of hue you could open a picture, and from that picture assign color values to your hue lights. In this reinterpretation of the scene feature you select an image as before, but the app then randomly assigns colors from the image to your lights. Want two lights to share the same color? Sorry, not going to happen. 
Apparently there is no migration of your scenes through the website either. YouÕre starting from scratch with this version, configuring all your lights. 
ItÕs a re-imagination of hue, and if youÕre a new customer, IÕm sure itÕs just fine. But some consideration of existing users and their habits would have been nice."
,1.8,Philips Hue,jbanning,2,5,Loving the new version. Huge improvement! Please add All Off as a 3D Touch option.
,1.8,Philips Hue,DiValente,2,2,"No 3D Touch!???
No Apple Watch App?!"
,1.8,Philips Hue,jackamick,2,2,The Apple Watch App is gone. I was hoping for an improved one with complications... Also the only way to have one tap scenes for all rooms is to use widgets.
,1.8,Philips Hue,iNexxFear,2,3,"I like the addition of rooms but rooms control all lights not segments.  Need to figure that out, and how your rooms store on the hub, no need to reconfigure per device.  I still need to play with scenes and settings and how they relate to rooms.  
The place to find where you login to your hue account is hidden, look under more not the settings.
Loading this onto your iPad is a zoomed in phone format.  Not really designed for the larger iPad screen area which I feel is a flaw and draw back since Gen 1 was indeed designed for the two.
Overall there's improvements and its t the spot where it would compete back with competitor apps and layouts. Just hoping for a few more refinements on this Gen 2 to help the stragglers and things Iike the iPad since there much more scrolling due to the zoom in and you can see it a across the room as opposed to smaller items and fitting more on the screen (meaning iPhone size switches on the larger screen, not 10x zoom)"
,1.8,Philips Hue,Insomniac86,2,1,The old version has iPad and Apple Watch support. This has neither. Thanks for the down grade!
,1.8,Philips Hue,SickDmith,2,1,Serious feature cut - new scenes is a joke.
,1.8,Philips Hue,TrianglePie,2,2,"Although the app looks better, it has lost some of the best features in the old application. First of all, where is an IPAD APP?  The application no longer has the ability to change functions of scenes. Where in the old app you could choose individual lights change the colour & brightness this feature has been stripped in the new app. One of the best features about the old app was in the widgets, turning a scene on and a OFF function was shown, making functionality easier without opening the app every time you want to make a change to the lights. The app is now slow and has crashed several times. The ""room"" function limits the ability to individualise lights and scenes. I am extremely disappointed with this update to the app, what was a really good opportunity to reformat the existing app and add extra functionality the system is now slowed & functions reduced. I have a few suggestions, apart from bringing back personalisation of scenes, to have the ability to create a floorpan of your house where you can map lights and make changes. Would not recommend the update... Time to step it up Philips."
,1.8,Philips Hue,StephanD88,2,3,"I just love the new design of the Hue app. It's beautiful. But on the opposite, it has lost functions from the previous app. 
- transitions can only be done with 5 minutes or higher, in the old app you could use 1 minute
- the new 'rooms' function is nice, but I can't create a scene with mutiple rooms included, or I have to make the app 'think' some bulbs are in some certain rooms. There just must be an option for multiple room scenes!
- when creating a scene with a picture, you can only shuffle colors, but I can't tap the picture to choose the picture's color for a certain bulb anymore. The shuffle is nice, but the old option must return!"
,1.8,Philips Hue,Jedachtdatjevanmijafwas,2,1,Helaas ontbreekt in deze 2e generatie Hue app de mogelijkheid om bijvoorbeeld 1 lamp in te stellen als een anti inbraak tijdschakelaar die willekeurig aan en uit gaat. Zo lang op zitten wachten en helaas zwaar teleurstellend.
,1.8,Philips Hue,Envibe,2,3,"I really like the new look and feel of the app. However, for me, it does not seem to be as user friendly as I hoped it would be. I cannot really find any new functions, and I actually have the feeling that the new app has less functions. It feels very complicated, and I am not able to make scenes using individual lights in multiple rooms. That's an option we really need in the new app, as this was already possible in the old one!
I might get used to it, but overall I'm a little disappointed and I will continue using huemote as that app has still a lot more functions and works a lot easier than the hue gen 2 app. I'm sorry Philips but the new app is apart from the new looks a bit of a letdown."
,1.8,Philips Hue,Wiebsel,2,3,"Lampen sorteren op kamers is prettig, uitgelijk van de app ook. Alleen scenes cre‘eren is nogal slecht, kan niet zoals in gen1 de lampen slepen naar kleuren/groeperen."
